climb_uuid,name,angle,layout_id,n_holds,holds,difficulty_average,quality_average,ascensionist_count,is_nomatch
6B48DF23928C471FB4B80ECEF46765B6,Nothing2 lose,40,1,13,"[(1163, 48, 48, 12), (1193, 16, 64, 12), (1215, 56, 72, 13), (1266, 56, 96, 13), (1302, 72, 112, 13), (1307, 112, 112, 13), (1340, 104, 128, 13), (1389, 88, 152, 14), (1467, 36, 20, 15), (1493, 28, 44, 15), (1523, 68, 68, 15), (1535, 124, 76, 15), (1543, 100, 84, 15)]",21.75,2.83333,12,0
C18AB9B383A845AE80C2BD61B91B313A,Unsociable & Taciturn,40,1,12,"[(1106, 136, 16, 15), (1139, 128, 32, 12), (1152, 96, 40, 12), (1188, 112, 56, 13), (1203, 96, 64, 13), (1234, 72, 80, 15), (1254, 96, 88, 13), (1303, 80, 112, 13), (1356, 96, 136, 13), (1394, 128, 152, 14), (1491, 132, 36, 15), (1579, 100, 116, 13)]",22.8378,2.81081,37,0
5B7BE6B0FE34457EBC13C8B45FB43FDE,Gravity’s Grip,40,1,14,"[(1126, 24, 32, 12), (1146, 48, 40, 12), (1214, 48, 72, 13), (1231, 48, 80, 13), (1283, 56, 104, 13), (1287, 88, 104, 13), (1336, 72, 128, 13), (1390, 96, 152, 14), (1458, 52, 4, 15), (1464, 4, 4, 15), (1466, 20, 20, 15), (1469, 68, 20, 15), (1506, 84, 52, 15), (1558, 52, 100, 15)]",22.875,2.9375,16,1
23D1EAB2E2D1488E9F3098014A23C478,wagon on buckets,40,1,11,"[(1083, 56, 8, 15), (1091, 16, 16, 15), (1178, 32, 56, 12), (1181, 56, 56, 12), (1263, 32, 96, 13), (1265, 48, 96, 13), (1353, 72, 136, 13), (1356, 96, 136, 13), (1359, 120, 136, 13), (1395, 136, 152, 14), (1510, 12, 60, 15)]",24.3333,2.91667,12,0
5FFD2C17C08F459189152A9246A02294,Traverse_two,40,1,21,"[(1081, 72, 8, 15), (1085, 40, 8, 15), (1087, 24, 8, 15), (1097, 64, 16, 15), (1104, 120, 16, 15), (1106, 136, 16, 15), (1113, 56, 24, 15), (1141, 8, 40, 12), (1142, 16, 40, 12), (1161, 32, 48, 13), (1171, 112, 48, 13), (1183, 72, 56, 13), (1187, 104, 56, 13), (1195, 32, 64, 13), (1201, 80, 64, 13), (1208, 136, 64, 14), (1214, 48, 72, 13), (1215, 56, 72, 13), (1452, 100, 4, 15), (1464, 4, 4, 15), (1471, 100, 20, 15)]",16.375,2.875,8,0
2C197E1873D043D3BCDAE8E187B16CFD,Crisscross Traverse,40,1,23,"[(1076, 112, 8, 15), (1080, 80, 8, 15), (1106, 136, 16, 15), (1155, 120, 40, 12), (1174, 136, 48, 12), (1185, 88, 56, 13), (1201, 80, 64, 13), (1205, 112, 64, 13), (1214, 48, 72, 13), (1215, 56, 72, 13), (1227, 16, 80, 13), (1245, 24, 88, 14), (1447, 140, 4, 15), (1450, 116, 4, 15), (1469, 68, 20, 15), (1471, 100, 20, 15), (1477, 60, 28, 15), (1478, 76, 28, 15), (1479, 92, 28, 15), (1485, 36, 36, 15), (1486, 52, 36, 15), (1492, 12, 44, 15), (1493, 28, 44, 15)]",16.4286,2.85714,7,0
16C127896562444CB0A63B77FF07BCF1,Traverse_three,40,1,18,"[(1077, 104, 8, 15), (1081, 72, 8, 15), (1084, 48, 8, 15), (1092, 24, 16, 15), (1097, 64, 16, 15), (1106, 136, 16, 15), (1146, 48, 40, 15), (1187, 104, 56, 13), (1190, 128, 56, 12), (1195, 32, 64, 13), (1199, 64, 64, 13), (1203, 96, 64, 13), (1206, 120, 64, 12), (1209, 8, 72, 14), (1210, 16, 72, 14), (1216, 64, 72, 13), (1450, 116, 4, 15), (1453, 92, 4, 15)]",16.3333,2.66667,6,0
93b23ba2998b428292f93525a89b7fdb,Alex's traverse,35,1,17,"[(1158, 8, 48, 12), (1170, 104, 48, 15), (1231, 48, 80, 13), (1248, 48, 88, 13), (1269, 80, 96, 13), (1289, 104, 104, 13), (1303, 80, 112, 13), (1307, 112, 112, 13), (1327, 136, 120, 13), (1361, 136, 136, 14), (1458, 52, 4, 15), (1464, 4, 4, 15), (1467, 36, 20, 15), (1487, 68, 36, 15), (1509, 132, 52, 15), (1521, 36, 68, 12), (1525, 100, 68, 15)]",18.8333,3.0,6,0
9B901267E87A47A582D451F6F7C78307,This Isn’t Rocket Science,40,1,14,"[(1133, 80, 32, 15), (1138, 120, 32, 12), (1169, 96, 48, 12), (1205, 112, 64, 13), (1237, 96, 80, 13), (1273, 112, 96, 13), (1286, 80, 104, 13), (1334, 56, 128, 13), (1338, 88, 128, 13), (1387, 72, 152, 14), (1449, 124, 4, 15), (1451, 108, 4, 15), (1480, 108, 28, 15), (1541, 68, 84, 15)]",15.5,2.83333,6,0
08419801487b4d5da45462ebd98e3cfa,Cantares de Gesta,60,1,11,"[(1154, 112, 40, 15), (1163, 48, 48, 15), (1199, 64, 64, 15), (1219, 88, 72, 12), (1232, 56, 80, 13), (1253, 88, 88, 13), (1283, 56, 104, 13), (1299, 48, 112, 13), (1331, 32, 128, 13), (1380, 16, 152, 14), (1520, 20, 68, 15)]",25.8462,2.76923,13,0
290FDB8C9C904E369BAC2B8740961D2F,ruckus,40,1,8,"[(1171, 112, 48, 12), (1203, 96, 64, 13), (1220, 96, 72, 13), (1250, 64, 88, 13), (1321, 88, 120, 13), (1369, 64, 144, 13), (1385, 56, 152, 14), (1470, 84, 20, 15)]",22.2,3.0,5,0
34928D1955534FB199DF6096FFA4CC33,All the right hands are Doodoo,40,1,11,"[(1080, 80, 8, 15), (1166, 72, 48, 12), (1230, 40, 80, 13), (1233, 64, 80, 13), (1281, 40, 104, 13), (1313, 24, 120, 13), (1367, 48, 144, 13), (1388, 80, 152, 14), (1477, 60, 28, 15), (1513, 60, 60, 15), (1559, 68, 100, 15)]",21.6,2.4,5,0
beed629580534a138e0d991823bf454c,Veneko 2,40,1,7,"[(1073, 136, 8, 15), (1188, 112, 56, 12), (1252, 80, 88, 13), (1285, 72, 104, 13), (1332, 40, 128, 13), (1389, 88, 152, 14), (1547, 28, 92, 15)]",27.0,3.0,7,0
763C7C92E1AB459D8BFA0BFF687B5AA2,Vee Tree,40,1,14,"[(1093, 32, 16, 15), (1130, 56, 32, 15), (1162, 40, 48, 12), (1163, 48, 48, 12), (1165, 64, 48, 15), (1212, 32, 72, 13), (1246, 32, 88, 13), (1247, 40, 88, 13), (1271, 96, 96, 15), (1300, 56, 112, 13), (1315, 40, 120, 13), (1353, 72, 136, 13), (1390, 96, 152, 14), (1493, 28, 44, 15)]",16.3333,2.7619,21,0
E6A42C2C454C4C5D9BB9EB39AC3F165A,SHOCK INDEX Ⅰ 0.5＊750,50,1,9,"[(1163, 48, 48, 15), (1215, 56, 72, 12), (1231, 48, 80, 15), (1236, 88, 80, 12), (1267, 64, 96, 13), (1302, 72, 112, 13), (1316, 48, 120, 13), (1351, 56, 136, 13), (1382, 32, 152, 14)]",16.2,2.9,10,0
cf5d39f8d682470f89cc2523df2956a0,hoch und wieder runter,50,1,12,"[(1118, 96, 24, 12), (1135, 96, 32, 12), (1157, 136, 40, 15), (1203, 96, 64, 13), (1222, 112, 72, 13), (1255, 104, 88, 13), (1304, 88, 112, 13), (1334, 56, 128, 13), (1380, 16, 152, 14), (1384, 48, 152, 13), (1447, 140, 4, 15), (1506, 84, 52, 15)]",27.0,2.94737,19,0
FD89F5D3D62C4EE1BE00BD9B1FCC26EC,Black Magicc,50,1,11,"[(1112, 48, 24, 12), (1146, 48, 40, 12), (1228, 24, 80, 13), (1250, 64, 88, 13), (1283, 56, 104, 13), (1339, 96, 128, 13), (1372, 88, 144, 13), (1394, 128, 152, 14), (1462, 20, 4, 15), (1483, 4, 36, 15), (1590, 140, 124, 15)]",26.9167,2.75,12,0
104F0F27C53D48C68FB4E14E42F6375D,Beastmakerfristiboulder,50,1,14,"[(1131, 64, 32, 15), (1144, 32, 40, 12), (1163, 48, 48, 12), (1204, 104, 64, 15), (1210, 16, 72, 13), (1231, 48, 80, 13), (1266, 56, 96, 13), (1269, 80, 96, 13), (1308, 120, 112, 13), (1320, 80, 120, 13), (1322, 96, 120, 13), (1361, 136, 136, 13), (1395, 136, 152, 14), (1460, 36, 4, 15)]",22.8,3.0,5,1
8D41767AA77C4938A9F3DC4426422F43,Train #5,50,1,14,"[(1157, 136, 40, 12), (1171, 112, 48, 13), (1222, 112, 72, 13), (1235, 80, 80, 13), (1290, 112, 104, 13), (1320, 80, 120, 13), (1358, 112, 136, 13), (1387, 72, 152, 14), (1447, 140, 4, 15), (1449, 124, 4, 15), (1516, 108, 60, 15), (1525, 100, 68, 15), (1571, 124, 108, 15), (1576, 52, 116, 15)]",23.0,3.0,5,0
54E54172634F4D25815656496D7AD989,Floating in Deep Waters,50,1,15,"[(1099, 80, 16, 15), (1100, 88, 16, 15), (1128, 40, 32, 12), (1137, 112, 32, 15), (1148, 64, 40, 12), (1181, 56, 56, 13), (1185, 88, 56, 13), (1214, 48, 72, 13), (1235, 80, 80, 13), (1255, 104, 88, 13), (1286, 80, 104, 13), (1323, 104, 120, 13), (1354, 80, 136, 13), (1371, 80, 144, 13), (1386, 64, 152, 14)]",22.8,3.0,5,0
82A3446072234218854553121CCB718F,dyno-street,50,1,18,"[(1125, 16, 32, 12), (1147, 56, 40, 12), (1179, 40, 56, 13), (1213, 40, 72, 13), (1227, 16, 80, 13), (1281, 40, 104, 13), (1329, 16, 128, 13), (1332, 40, 128, 13), (1379, 8, 152, 14), (1459, 44, 4, 15), (1462, 20, 4, 15), (1465, 4, 20, 15), (1467, 36, 20, 15), (1483, 4, 36, 15), (1502, 20, 52, 15), (1520, 20, 68, 15), (1537, 4, 84, 15), (1555, 4, 100, 15)]",23.0,3.0,5,0
6e7a2e26e09e49318c53f79262a46f49,papa peut peut-être,50,1,12,"[(1079, 88, 8, 15), (1168, 88, 48, 12), (1169, 96, 48, 12), (1237, 96, 80, 13), (1286, 80, 104, 13), (1323, 104, 120, 13), (1374, 104, 144, 13), (1395, 136, 152, 14), (1471, 100, 20, 15), (1525, 100, 68, 15), (1560, 84, 100, 15), (1570, 108, 108, 15)]",23.0,3.0,5,0
5594AFB8BE9E4E6392952D5F83DBC48D,Castle crasheR,50,1,17,"[(1121, 120, 24, 12), (1150, 80, 40, 15), (1155, 120, 40, 13), (1157, 136, 40, 15), (1184, 80, 56, 13), (1214, 48, 72, 15), (1223, 120, 72, 13), (1270, 88, 96, 13), (1271, 96, 96, 15), (1301, 64, 112, 13), (1304, 88, 112, 13), (1308, 120, 112, 15), (1387, 72, 152, 13), (1389, 88, 152, 13), (1392, 112, 152, 14), (1447, 140, 4, 15), (1453, 92, 4, 15)]",22.6,2.6,5,0
01C43596217A4725A8889E611A68A28D,Weiß/Braun_KBGQ23_17rec,45,1,11,"[(1157, 136, 40, 15), (1189, 120, 56, 12), (1190, 128, 56, 15), (1239, 112, 80, 12), (1244, 16, 88, 15), (1269, 80, 96, 13), (1286, 80, 104, 13), (1300, 56, 112, 13), (1316, 48, 120, 13), (1348, 32, 136, 13), (1384, 48, 152, 14)]",20.7609,2.81522,92,0
D042AD9845C64066BCCA67EC87925DD3,Prime,50,1,14,"[(1090, 8, 16, 15), (1129, 48, 32, 15), (1161, 32, 48, 15), (1209, 8, 72, 12), (1219, 88, 72, 15), (1227, 16, 80, 12), (1231, 48, 80, 13), (1246, 32, 88, 15), (1280, 32, 104, 13), (1322, 96, 120, 13), (1335, 64, 128, 13), (1336, 72, 128, 13), (1390, 96, 152, 14), (1483, 4, 36, 15)]",23.75,2.875,8,0
1E258D5AFC8D4027AA706E8BBABA2330,Jigg Jogg,35,1,11,"[(1141, 8, 40, 12), (1176, 16, 56, 13), (1204, 104, 64, 15), (1230, 40, 80, 13), (1232, 56, 80, 13), (1250, 64, 88, 13), (1287, 88, 104, 13), (1322, 96, 120, 13), (1371, 80, 144, 14), (1461, 28, 4, 15), (1464, 4, 4, 15)]",23.8,3.0,5,0
74FF5F040F354FC6B4EA199F7B37AC11,Cut the Tension,40,1,12,"[(1114, 64, 24, 12), (1185, 88, 56, 13), (1269, 80, 96, 13), (1285, 72, 104, 13), (1315, 40, 120, 13), (1384, 48, 152, 14), (1455, 76, 4, 15), (1459, 44, 4, 15), (1471, 100, 20, 15), (1506, 84, 52, 15), (1516, 108, 60, 15), (1540, 52, 84, 15)]",24.1667,2.83333,6,0
4BC8CB2143C04E8B812318BA9BFB36AE,Hip Warmup,40,1,11,"[(1230, 40, 80, 13), (1232, 56, 80, 12), (1253, 88, 88, 13), (1287, 88, 104, 13), (1341, 112, 128, 13), (1391, 104, 152, 14), (1468, 52, 20, 15), (1475, 28, 28, 15), (1497, 92, 44, 15), (1508, 116, 52, 15), (1520, 20, 68, 12)]",21.6667,3.0,6,1
90B5FB285DCD4D749F3903EA43D47614,"Dude, That’s Not V5",50,1,11,"[(1148, 64, 40, 12), (1163, 48, 48, 12), (1186, 96, 56, 15), (1216, 64, 72, 13), (1234, 72, 80, 13), (1238, 104, 80, 13), (1272, 104, 96, 13), (1285, 72, 104, 15), (1340, 104, 128, 13), (1394, 128, 152, 14), (1517, 124, 60, 15)]",22.2,2.8,5,1
8333704365FD4EF5B54B8F4B062BCCDB,Triple Stooge,40,1,14,"[(1107, 8, 24, 15), (1142, 16, 40, 12), (1143, 24, 40, 12), (1160, 24, 48, 15), (1193, 16, 64, 13), (1231, 48, 80, 13), (1274, 120, 96, 15), (1284, 64, 104, 13), (1322, 96, 120, 13), (1338, 88, 128, 13), (1385, 56, 152, 14), (1464, 4, 4, 15), (1559, 68, 100, 13), (1565, 28, 108, 15)]",21.6667,2.5,6,1
1D910B64B5B5438AA4DC4919FE4AFFB3,feeling like 6,50,1,14,"[(1108, 16, 24, 12), (1145, 40, 40, 12), (1178, 32, 56, 13), (1196, 40, 64, 13), (1216, 64, 72, 13), (1248, 48, 88, 13), (1302, 72, 112, 13), (1303, 80, 112, 13), (1356, 96, 136, 13), (1390, 96, 152, 13), (1395, 136, 152, 14), (1461, 28, 4, 15), (1464, 4, 4, 15), (1580, 116, 116, 15)]",21.8,3.0,5,0
4a4bfb46021d406c8a1c2d452c46fb98,Bumpi,50,1,12,"[(1092, 24, 16, 15), (1158, 8, 48, 15), (1161, 32, 48, 12), (1181, 56, 56, 12), (1229, 32, 80, 13), (1248, 48, 88, 13), (1279, 24, 104, 13), (1316, 48, 120, 13), (1364, 24, 144, 14), (1510, 12, 60, 15), (1520, 20, 68, 15), (1530, 44, 76, 15)]",21.0769,2.84615,13,0
7E60E2A293564A5DB24D60B9EE6814F0,KilterComp25_boulder13,40,1,11,"[(1096, 56, 16, 15), (1131, 64, 32, 15), (1145, 40, 40, 15), (1163, 48, 48, 15), (1164, 56, 48, 12), (1200, 72, 64, 12), (1251, 72, 88, 13), (1306, 104, 112, 13), (1323, 104, 120, 13), (1376, 120, 144, 14), (1563, 132, 100, 15)]",20.2857,2.85714,21,1
82E98D13AA1A42BA9080C0D85CFCE1FE,Gently Weeping,50,1,10,"[(1172, 120, 48, 15), (1187, 104, 56, 12), (1203, 96, 64, 15), (1235, 80, 80, 12), (1248, 48, 88, 13), (1283, 56, 104, 13), (1303, 80, 112, 13), (1379, 8, 152, 14), (1383, 40, 152, 13), (1384, 48, 152, 13)]",26.1667,2.66667,6,1
7E1831539B7A4174B20F5E3ADBBBECAF,foot jugs,15,1,12,"[(1388, 80, 152, 14), (1452, 100, 4, 15), (1468, 52, 20, 15), (1507, 100, 52, 15), (1512, 44, 60, 12), (1515, 92, 60, 12), (1522, 52, 68, 15), (1523, 68, 68, 13), (1542, 84, 84, 13), (1559, 68, 100, 13), (1578, 84, 116, 13), (1595, 68, 132, 13)]",21.6154,2.92308,13,1
a4a39cd03003401c8193f3343dc11adc,No original ideas,40,1,8,"[(1078, 96, 8, 15), (1168, 88, 48, 12), (1237, 96, 80, 13), (1286, 80, 104, 13), (1336, 72, 128, 13), (1384, 48, 152, 14), (1490, 116, 36, 15), (1548, 44, 92, 15)]",21.6667,2.66667,15,1
08777ec5a14e478fbd2d59b8e897f7bc,Archie 2.0,50,1,16,"[(1143, 24, 40, 12), (1147, 56, 40, 15), (1160, 24, 48, 13), (1165, 64, 48, 15), (1192, 8, 64, 12), (1195, 32, 64, 15), (1197, 48, 64, 13), (1229, 32, 80, 13), (1283, 56, 104, 13), (1300, 56, 112, 13), (1305, 96, 112, 13), (1306, 104, 112, 13), (1319, 72, 120, 13), (1339, 96, 128, 13), (1371, 80, 144, 14), (1474, 12, 28, 15)]",22.8,3.0,5,0
6e3730f9938e46dc81a7290231c90441,No real idea,50,1,11,"[(1110, 32, 24, 15), (1130, 56, 32, 15), (1175, 8, 56, 15), (1215, 56, 72, 12), (1234, 72, 80, 13), (1247, 40, 88, 13), (1254, 96, 88, 12), (1281, 40, 104, 13), (1331, 32, 128, 13), (1335, 64, 128, 13), (1385, 56, 152, 14)]",15.7,2.8,10,0
3c0cef882d914015b4eba1f5fd63dd02,fingerjug,40,1,10,"[(1088, 16, 8, 15), (1113, 56, 24, 15), (1162, 40, 48, 12), (1175, 8, 56, 12), (1239, 112, 80, 15), (1247, 40, 88, 13), (1302, 72, 112, 13), (1354, 80, 136, 13), (1391, 104, 152, 14), (1552, 108, 92, 15)]",20.7,2.8,10,1
4f44f296f40546dabd59a5fff26b1f66,no foot💥💥,50,1,7,"[(1214, 48, 72, 12), (1247, 40, 88, 12), (1303, 80, 112, 13), (1307, 112, 112, 13), (1321, 88, 120, 13), (1375, 112, 144, 13), (1392, 112, 152, 14)]",25.8333,2.72222,18,0
C1FBC0C2E9C44A88A85031139B5BF15F,no match no foot 360,50,1,6,"[(1215, 56, 72, 12), (1302, 72, 112, 12), (1324, 112, 120, 13), (1339, 96, 128, 13), (1377, 128, 144, 13), (1391, 104, 152, 14)]",23.625,2.5,8,0
52EF731EF1324FFE973CC71EB679C9C1,tainted brain,40,1,13,"[(1077, 104, 8, 15), (1188, 112, 56, 12), (1201, 80, 64, 13), (1211, 24, 72, 15), (1255, 104, 88, 13), (1301, 64, 112, 13), (1303, 80, 112, 13), (1345, 8, 136, 14), (1365, 32, 144, 13), (1366, 40, 144, 13), (1495, 60, 44, 15), (1497, 92, 44, 12), (1539, 36, 84, 15)]",26.0,3.0,7,1
6140C7E90BD640E8861258A7C44D74F1,no foot training,50,1,9,"[(1196, 40, 64, 12), (1233, 64, 80, 12), (1269, 80, 96, 13), (1289, 104, 104, 13), (1291, 120, 104, 13), (1334, 56, 128, 13), (1339, 96, 128, 13), (1383, 40, 152, 14), (1385, 56, 152, 13)]",26.1429,2.85714,7,0
2143E0E13C3F4B1CA5743E1A2EEE15A4,Chilaquiles,45,1,12,"[(1077, 104, 8, 15), (1134, 88, 32, 12), (1137, 112, 32, 15), (1154, 112, 40, 12), (1163, 48, 48, 15), (1201, 80, 64, 13), (1252, 80, 88, 13), (1264, 40, 96, 13), (1333, 48, 128, 13), (1382, 32, 152, 14), (1511, 28, 60, 15), (1513, 60, 60, 15)]",22.0,2.71429,7,1
48d2530ecd1e4defa260dffb1e0c3979,Basta(assis) 🇫🇷,40,1,11,"[(1126, 24, 32, 15), (1133, 80, 32, 13), (1144, 32, 40, 12), (1145, 40, 40, 12), (1169, 96, 48, 13), (1170, 104, 48, 13), (1271, 96, 96, 13), (1341, 112, 128, 13), (1391, 104, 152, 14), (1465, 4, 20, 15), (1553, 124, 92, 13)]",26.2857,3.0,7,1
F8B800282D7242B2B5B19C950ADAFA72,Shadow of faker,40,1,17,"[(1097, 64, 16, 15), (1104, 120, 16, 12), (1134, 88, 32, 12), (1186, 96, 56, 13), (1216, 64, 72, 13), (1254, 96, 88, 13), (1271, 96, 96, 13), (1291, 120, 104, 13), (1326, 128, 120, 13), (1389, 88, 152, 14), (1391, 104, 152, 14), (1449, 124, 4, 15), (1456, 68, 4, 15), (1486, 52, 36, 15), (1489, 100, 36, 15), (1517, 124, 60, 15), (1536, 140, 76, 15)]",23.875,3.0,8,0
D8602267AB1A46AEAB9207FAA1AC8C5C,inception,40,1,12,"[(1175, 8, 56, 12), (1176, 16, 56, 12), (1230, 40, 80, 13), (1248, 48, 88, 13), (1287, 88, 104, 13), (1321, 88, 120, 13), (1375, 112, 144, 14), (1464, 4, 4, 15), (1483, 4, 36, 15), (1501, 4, 52, 15), (1506, 84, 52, 15), (1572, 140, 108, 15)]",24.0,2.875,8,1
08f4243721a042f48b104a3d33420031,Ioristoteles,40,1,9,"[(1136, 104, 32, 12), (1162, 40, 48, 15), (1199, 64, 64, 13), (1220, 96, 72, 13), (1286, 80, 104, 13), (1320, 80, 120, 13), (1339, 96, 128, 13), (1391, 104, 152, 14), (1451, 108, 4, 15)]",23.625,2.875,8,0
BFB39DD88A76413B9CB4EB5A6E5A359C,Teo va al parque,60,1,9,"[(1117, 88, 24, 15), (1135, 96, 32, 12), (1198, 56, 64, 12), (1233, 64, 80, 13), (1263, 32, 96, 13), (1311, 8, 120, 13), (1354, 80, 136, 14), (1366, 40, 144, 13), (1385, 56, 152, 13)]",26.9524,2.90476,21,0
3E12B9C8008D431E89E405DE7B001B3E,⚠️ à la porte de Caro,50,1,15,"[(1076, 112, 8, 15), (1135, 96, 32, 12), (1153, 104, 40, 12), (1222, 112, 72, 13), (1290, 112, 104, 13), (1323, 104, 120, 13), (1358, 112, 136, 13), (1389, 88, 152, 14), (1491, 132, 36, 15), (1499, 124, 44, 15), (1518, 140, 60, 15), (1527, 132, 68, 15), (1543, 100, 84, 13), (1554, 140, 92, 15), (1571, 124, 108, 15)]",26.6,3.0,5,0
14EC6775FD004E2089A96139B25D4AE6,7a🦆,40,1,16,"[(1077, 104, 8, 15), (1078, 96, 8, 15), (1152, 96, 40, 12), (1153, 104, 40, 12), (1205, 112, 64, 13), (1222, 112, 72, 13), (1258, 128, 88, 13), (1274, 120, 96, 13), (1308, 120, 112, 13), (1355, 88, 136, 13), (1359, 120, 136, 13), (1387, 72, 152, 14), (1491, 132, 36, 15), (1518, 140, 60, 15), (1536, 140, 76, 15), (1560, 84, 100, 15)]",20.2941,2.05882,17,0
96727CE6597542428B41B6EF9B153381,Benchmark V4 @ 40°,40,1,16,"[(1154, 112, 40, 12), (1156, 128, 40, 12), (1205, 112, 64, 13), (1241, 128, 80, 13), (1259, 136, 88, 13), (1289, 104, 104, 13), (1322, 96, 120, 13), (1336, 72, 128, 13), (1339, 96, 128, 13), (1388, 80, 152, 14), (1447, 140, 4, 15), (1449, 124, 4, 15), (1473, 132, 20, 15), (1515, 92, 60, 15), (1517, 124, 60, 15), (1542, 84, 84, 15)]",18.2407,2.81481,54,0
AAE70BB3F5124BCAB5C268521FFB1E1D,Dyno thing,40,1,14,"[(1150, 80, 40, 12), (1153, 104, 40, 12), (1257, 120, 88, 13), (1259, 136, 88, 13), (1331, 32, 128, 13), (1340, 104, 128, 13), (1353, 72, 136, 13), (1359, 120, 136, 13), (1379, 8, 152, 14), (1380, 16, 152, 14), (1450, 116, 4, 15), (1453, 92, 4, 15), (1509, 132, 52, 15), (1546, 12, 92, 15)]",22.8421,2.89474,19,0
F8FB504F59734F7C8CFD9CD197E2BB8B,Jasper Luerßen,50,1,9,"[(1132, 72, 32, 12), (1168, 88, 48, 12), (1196, 40, 64, 13), (1216, 64, 72, 13), (1285, 72, 104, 13), (1298, 40, 112, 13), (1387, 72, 152, 14), (1452, 100, 4, 15), (1521, 36, 68, 15)]",26.8158,2.92105,38,1
8377946b95154d029aeea89f7b5f11db,boulder 2 6c en lager,40,1,17,"[(1141, 8, 40, 15), (1145, 40, 40, 15), (1175, 8, 56, 15), (1200, 72, 64, 15), (1213, 40, 72, 15), (1235, 80, 80, 15), (1243, 8, 88, 12), (1244, 16, 88, 12), (1275, 128, 96, 15), (1297, 32, 112, 13), (1331, 32, 128, 13), (1335, 64, 128, 13), (1353, 72, 136, 13), (1356, 96, 136, 13), (1390, 96, 152, 13), (1394, 128, 152, 14), (1512, 44, 60, 15)]",16.25,2.75,8,0
0355549459444F81896037E8FBFA9E9E,Rehab Rehab,40,1,9,"[(1081, 72, 8, 15), (1096, 56, 16, 15), (1166, 72, 48, 12), (1218, 80, 72, 13), (1252, 80, 88, 13), (1289, 104, 104, 13), (1321, 88, 120, 13), (1355, 88, 136, 13), (1387, 72, 152, 14)]",16.6667,2.88889,9,0
E6E638FB45744DB7A9ADFB1F9BE7099D,Jakob.e ua ost kilterbeats 2024,40,1,17,"[(1188, 112, 56, 12), (1202, 88, 64, 12), (1255, 104, 88, 13), (1269, 80, 96, 13), (1299, 48, 112, 15), (1302, 72, 112, 13), (1315, 40, 120, 13), (1347, 24, 136, 13), (1350, 48, 136, 13), (1380, 16, 152, 14), (1471, 100, 20, 15), (1481, 124, 28, 15), (1489, 100, 36, 15), (1529, 28, 76, 15), (1530, 44, 76, 15), (1532, 76, 76, 15), (1555, 4, 100, 15)]",18.1,2.9,10,0
480DD7105EA34D048EC69BC305C60A9B,Singapore V1,50,1,16,"[(1107, 8, 24, 15), (1178, 32, 56, 15), (1214, 48, 72, 15), (1226, 8, 80, 13), (1243, 8, 88, 13), (1250, 64, 88, 15), (1263, 32, 96, 13), (1279, 24, 104, 13), (1282, 48, 104, 13), (1333, 48, 128, 13), (1349, 40, 136, 13), (1386, 64, 152, 14), (4685, 0, 40, 15), (4686, 0, 48, 12), (4722, -16, 32, 15), (4726, -16, 64, 12)]",18.9286,2.71429,14,0
5A7EC4785C2947C9BA881DD767540AA5,50° King of Kilter 5WN16,50,1,16,"[(1188, 112, 56, 15), (1191, 136, 56, 15), (1240, 120, 80, 15), (1253, 88, 88, 15), (1257, 120, 88, 12), (1267, 64, 96, 15), (1271, 96, 96, 15), (1281, 40, 104, 15), (1308, 120, 112, 13), (1340, 104, 128, 13), (1353, 72, 136, 13), (1354, 80, 136, 13), (1356, 96, 136, 13), (1385, 56, 152, 14), (1386, 64, 152, 14), (4747, 144, 80, 12)]",16.2143,2.85714,14,0
7acb7797176b47bbb9c76401669b7913,gud campus,40,1,10,"[(1221, 104, 72, 12), (1223, 120, 72, 12), (1257, 120, 88, 13), (1302, 72, 112, 13), (1306, 104, 112, 13), (1308, 120, 112, 13), (1353, 72, 136, 13), (1380, 16, 152, 14), (1382, 32, 152, 13), (1384, 48, 152, 13)]",19.8,2.8,5,0
0d0b64e22b264c22b62b98410d0e05a7,botb final #36,50,1,15,"[(1154, 112, 40, 15), (1218, 80, 72, 15), (1304, 88, 112, 13), (1305, 96, 112, 13), (1309, 128, 112, 13), (1326, 128, 120, 13), (1335, 64, 128, 13), (1387, 72, 152, 14), (1516, 108, 60, 15), (1526, 116, 68, 15), (1534, 108, 76, 15), (4745, 144, 64, 12), (4748, 144, 88, 13), (4767, 152, 88, 12), (4824, 164, 20, 15)]",22.0,2.58333,12,0
16a04f5762394bc7a03fea80079a19c2,Shoulder girdle,50,1,19,"[(1209, 8, 72, 13), (1229, 32, 80, 13), (1263, 32, 96, 13), (1266, 56, 96, 13), (1301, 64, 112, 13), (1336, 72, 128, 13), (1385, 56, 152, 14), (1501, 4, 52, 15), (1504, 52, 52, 15), (1506, 84, 52, 15), (1510, 12, 60, 15), (1511, 28, 60, 15), (1523, 68, 68, 15), (1532, 76, 76, 15), (4686, 0, 48, 12), (4705, -8, 48, 12), (4795, -4, 4, 15), (4797, -20, 4, 15), (4802, -20, 28, 15)]",21.8889,2.55556,9,1
45AD58A86F754E569094602FDDDF263D,Big Berlin,50,1,8,"[(1141, 8, 40, 15), (4688, 0, 64, 12), (4692, 0, 96, 13), (4707, -8, 64, 12), (4722, -16, 32, 15), (4730, -16, 96, 13), (4735, -16, 136, 13), (4737, -16, 152, 14)]",22.7895,2.89474,19,0
